from,to,weight,year,neighbor
GR,CY,10,1992,2
FI,CY,8,1992,2
YU,CY,8,1992,2
NL,CY,8,1992,2
IE,CY,6,1992,2
IT,CY,4,1992,2
IL,CY,3,1992,2
NO,CY,3,1992,2
FR,CY,2,1992,2
PT,CY,2,1992,2
CH,CY,2,1992,2
MT,CY,1,1992,2
SE,DK,7,1992,1
IS,DK,6,1992,2
IL,DK,6,1992,2
LU,DK,6,1992,2
NO,DK,6,1992,1
DE,DK,5,1992,1
ES,DK,4,1992,2
GB,DK,3,1992,2
AT,DK,3,1992,2
PT,DK,1,1992,2
IL,YU,10,1992,2
TR,YU,6,1992,2
FR,YU,5,1992,2
IS,YU,5,1992,2
FI,YU,4,1992,2
IE,YU,4,1992,2
MT,YU,3,1992,2
DE,YU,2,1992,2
LU,YU,2,1992,2
CY,YU,2,1992,2
GR,YU,1,1992,1
IT,ES,7,1992,2
FR,ES,6,1992,1
NO,ES,5,1992,2
GR,ES,4,1992,2
FI,ES,3,1992,2
LU,ES,3,1992,2
MT,ES,2,1992,2
AT,ES,2,1992,2
BE,ES,1,1992,2
DK,ES,1,1992,2
GB,ES,1,1992,2
NL,ES,1,1992,2
TR,ES,1,1992,2
IS,CH,12,1992,2
IT,CH,10,1992,1
BE,CH,5,1992,2
GB,CH,4,1992,2
IE,CH,1,1992,2
PT,DE,10,1992,2
BE,DE,6,1992,1
GB,DE,6,1992,2
DK,DE,3,1992,1
IE,DE,2,1992,2
DE,PT,8,1992,2
IL,PT,8,1992,2
YU,PT,5,1992,2
FI,PT,2,1992,2
GR,PT,2,1992,2
IT,PT,1,1992,2
DK,NO,6,1992,1
GB,NO,5,1992,2
LU,NO,4,1992,2
BE,NO,3,1992,2
SE,NO,2,1992,1
FI,NO,1,1992,1
IS,NO,1,1992,2
YU,NO,1,1992,2
MT,TR,8,1992,2
YU,TR,6,1992,2
IE,TR,3,1992,2
TR,BE,4,1992,2
FR,BE,3,1992,1
ES,BE,3,1992,2
LU,BE,1,1992,1
MT,LU,10,1992,2
DK,SE,4,1992,1
YU,SE,4,1992,2
FR,SE,1,1992,2
YU,FI,3,1992,2
IL,FI,1,1992,2
DK,SE,12,1991,1
DE,SE,12,1991,2
GB,SE,12,1991,2
IS,SE,12,1991,2
BE,SE,10,1991,2
IL,SE,10,1991,2
AT,SE,10,1991,2
PT,SE,10,1991,2
CH,SE,10,1991,2
FI,SE,8,1991,1
NO,SE,8,1991,1
LU,SE,7,1991,2
YU,SE,6,1991,2
TR,SE,6,1991,2
CY,SE,6,1991,2
ES,SE,4,1991,2
IE,SE,3,1991,2
IL,FR,12,1991,2
IT,FR,12,1991,1
NO,FR,12,1991,2
AT,FR,12,1991,2
FI,FR,10,1991,2
YU,FR,10,1991,2
DE,FR,8,1991,1
GR,FR,8,1991,2
ES,FR,8,1991,1
BE,FR,7,1991,1
IE,FR,7,1991,2
IS,FR,7,1991,2
CH,FR,7,1991,1
CY,FR,7,1991,2
GB,FR,6,1991,2
PT,FR,5,1991,2
SE,FR,5,1991,2
MT,FR,3,1991,2
YU,IL,12,1991,2
ES,IL,12,1991,2
TR,IL,12,1991,2
DK,IL,10,1991,2
GB,IL,10,1991,2
IS,IL,10,1991,2
BE,IL,8,1991,2
IE,IL,8,1991,2
MT,IL,8,1991,2
CH,IL,8,1991,2
NO,IL,7,1991,2
FI,IL,6,1991,2
SE,IL,6,1991,2
GR,IL,5,1991,2
LU,IL,5,1991,2
CY,IL,5,1991,2
PT,IL,4,1991,2
FR,IL,3,1991,2
CH,ES,12,1991,2
CY,ES,12,1991,2
GR,ES,10,1991,2
YU,ES,8,1991,2
PT,ES,8,1991,1
TR,ES,8,1991,2
DE,ES,7,1991,2
AT,ES,7,1991,2
BE,ES,6,1991,2
FR,ES,6,1991,1
IE,ES,6,1991,2
LU,ES,6,1991,2
MT,ES,6,1991,2
FI,ES,4,1991,2
NO,ES,4,1991,2
SE,ES,4,1991,2
IS,ES,2,1991,2
IL,ES,2,1991,2
GB,ES,1,1991,2
BE,CH,12,1991,2
LU,CH,12,1991,2
GB,CH,8,1991,2
IL,CH,8,1991,2
AT,CH,8,1991,1
SE,CH,8,1991,2
CY,CH,8,1991,2
GR,CH,7,1991,2
DE,CH,6,1991,1
PT,CH,6,1991,2
DK,CH,5,1991,2
FI,CH,5,1991,2
IS,CH,5,1991,2
YU,CH,5,1991,2
FR,CH,4,1991,1
IT,CH,4,1991,1
NO,CH,3,1991,2
IE,CH,2,1991,2
TR,CH,2,1991,2
IE,MT,12,1991,2
SE,MT,12,1991,2
DE,MT,10,1991,2
IT,MT,10,1991,2
LU,MT,10,1991,2
GB,MT,7,1991,2
PT,MT,7,1991,2
TR,MT,7,1991,2
NO,MT,6,1991,2
CH,MT,6,1991,2
ES,MT,6,1991,2
BE,MT,4,1991,2
AT,MT,4,1991,2
FR,MT,2,1991,2
GR,MT,2,1991,2
YU,MT,1,1991,2
FI,IT,12,1991,2
PT,IT,12,1991,2
IE,IT,10,1991,2
NO,IT,10,1991,2
TR,IT,10,1991,2
FR,IT,8,1991,1
YU,IT,7,1991,1
ES,IT,7,1991,2
GR,IT,6,1991,2
IL,IT,3,1991,2
MT,IT,2,1991,2
CH,IT,2,1991,1
FR,PT,10,1991,2
ES,PT,10,1991,1
IS,PT,8,1991,2
FI,PT,7,1991,2
SE,PT,7,1991,2
TR,PT,5,1991,2
GR,PT,4,1991,2
CY,PT,4,1991,2
LU,PT,2,1991,2
NO,PT,2,1991,2
DK,PT,1,1991,2
IT,PT,1,1991,2
CH,PT,1,1991,2
FR,CY,12,1991,2
GR,CY,12,1991,2
MT,CY,12,1991,2
IL,CY,6,1991,2
IE,CY,5,1991,2
LU,CY,4,1991,2
IS,CY,3,1991,2
PT,CY,3,1991,2
YU,CY,2,1991,2
DE,CY,1,1991,2
LU,IE,8,1991,2
DK,IE,7,1991,2
BE,IE,5,1991,2
GB,IE,4,1991,1
MT,IE,4,1991,2
TR,IE,4,1991,2
IT,IE,3,1991,2
YU,IE,3,1991,2
CH,IE,3,1991,2
DE,IE,2,1991,2
FI,IE,2,1991,2
IL,IE,1,1991,2
AT,IE,1,1991,2
MT,GB,10,1991,2
IT,GB,6,1991,2
AT,GB,6,1991,2
IL,GB,5,1991,2
CH,GB,5,1991,2
BE,GB,3,1991,2
DK,GB,3,1991,2
GR,GB,3,1991,2
LU,GB,3,1991,2
FR,GB,1,1991,2
PT,GB,1,1991,2
CY,GB,1,1991,2
DK,TR,8,1991,2
IT,TR,8,1991,2
FR,TR,7,1991,2
IL,TR,7,1991,2
MT,TR,7,1991,2
GB,TR,5,1991,2
ES,TR,2,1991,2
CY,GR,10,1991,2
MT,GR,5,1991,2
ES,GR,5,1991,2
IL,GR,4,1991,2
YU,GR,4,1991,1
IT,GR,2,1991,2
AT,GR,2,1991,2
BE,GR,1,1991,2
FI,GR,1,1991,2
IE,GR,1,1991,2
NO,GR,1,1991,2
AT,LU,5,1991,2
DK,LU,4,1991,2
IS,LU,4,1991,2
DE,LU,3,1991,1
GB,LU,3,1991,2
TR,LU,3,1991,2
BE,LU,2,1991,1
PT,LU,2,1991,2
CY,LU,2,1991,2
SE,LU,1,1991,2
SE,IS,10,1991,2
IT,IS,7,1991,2
DE,IS,5,1991,2
CH,IS,4,1991,2
FR,BE,5,1991,1
IT,BE,5,1991,2
FI,BE,3,1991,2
AT,BE,3,1991,2
ES,BE,3,1991,2
GB,BE,2,1991,2
SE,BE,2,1991,2
IS,NO,6,1991,2
DE,NO,4,1991,2
DK,NO,2,1991,1
LU,NO,1,1991,2
TR,NO,1,1991,2
DK,DE,6,1991,1
CY,DE,3,1991,2
ES,DE,1,1991,2
NO,DK,5,1991,1
SE,DK,3,1991,1
IE,FI,4,1991,2
GR,FI,1,1991,2
IS,FI,1,1991,2
MT,YU,1,1991,2
IE,IT,12,1990,2
ES,IT,12,1990,2
CY,IT,12,1990,2
GR,IT,10,1990,2
LU,IT,10,1990,2
PT,IT,10,1990,2
SE,IT,10,1990,2
BE,IT,8,1990,2
FI,IT,8,1990,2
NL,IT,8,1990,2
CH,IT,8,1990,1
TR,IT,8,1990,2
AT,IT,7,1990,1
DK,IT,6,1990,2
DE,IT,6,1990,2
YU,IT,6,1990,1
FR,IT,4,1990,1
IS,IT,3,1990,2
IL,IT,1,1990,2
FI,FR,12,1990,2
IS,FR,12,1990,2
YU,FR,12,1990,2
NL,FR,12,1990,2
NO,FR,12,1990,2
CH,FR,12,1990,1
DE,FR,10,1990,1
IE,FR,8,1990,2
CY,FR,7,1990,2
IL,FR,6,1990,2
DK,FR,5,1990,2
SE,FR,5,1990,2
ES,FR,5,1990,1
BE,FR,4,1990,1
PT,FR,4,1990,2
TR,FR,4,1990,2
AT,FR,2,1990,2
AT,IE,12,1990,2
SE,IE,12,1990,2
GB,IE,10,1990,1
NL,IE,10,1990,2
ES,IE,10,1990,2
DK,IE,8,1990,2
IS,IE,8,1990,2
NO,IE,8,1990,2
BE,IE,7,1990,2
DE,IE,7,1990,2
FR,IE,7,1990,2
GR,IE,7,1990,2
LU,IE,6,1990,2
PT,IE,6,1990,2
CH,IE,5,1990,2
TR,IE,5,1990,2
FI,IE,4,1990,2
GB,IS,12,1990,2
PT,IS,12,1990,2
BE,IS,10,1990,2
DK,IS,10,1990,2
NO,IS,10,1990,2
AT,IS,10,1990,2
IL,IS,8,1990,2
LU,IS,8,1990,2
SE,IS,8,1990,2
FI,IS,7,1990,2
IE,IS,7,1990,2
CH,IS,7,1990,2
YU,IS,4,1990,2
ES,IS,4,1990,2
GR,IS,3,1990,2
IT,IS,3,1990,2
TR,IS,1,1990,2
DE,ES,12,1990,2
FI,ES,10,1990,2
TR,ES,10,1990,2
GR,ES,8,1990,2
IT,ES,8,1990,2
AT,ES,8,1990,2
CY,ES,8,1990,2
CH,ES,6,1990,2
FR,ES,5,1990,1
NO,ES,5,1990,2
PT,ES,5,1990,1
IS,ES,4,1990,2
YU,ES,3,1990,2
NL,ES,2,1990,2
BE,ES,1,1990,2
GB,ES,1,1990,2
BE,GB,12,1990,2
FR,GB,10,1990,2
IL,GB,10,1990,2
YU,GB,10,1990,2
CH,GB,10,1990,2
ES,GB,7,1990,2
IE,GB,6,1990,1
IT,GB,6,1990,2
GR,GB,5,1990,2
DK,GB,3,1990,2
LU,GB,3,1990,2
CY,GB,3,1990,2
DE,GB,1,1990,2
AT,GB,1,1990,2
IL,YU,12,1990,2
TR,YU,12,1990,2
IS,YU,10,1990,2
IT,YU,10,1990,1
CY,YU,10,1990,2
DK,YU,7,1990,2
GB,YU,5,1990,2
IE,YU,5,1990,2
NO,YU,3,1990,2
ES,YU,3,1990,2
FR,YU,2,1990,2
FI,YU,1,1990,2
SE,YU,1,1990,2
IS,DK,7,1990,2
IL,DK,7,1990,2
IT,DK,7,1990,2
NO,DK,7,1990,1
PT,DK,7,1990,2
AT,DK,6,1990,2
ES,DK,6,1990,2
IE,DK,4,1990,2
CY,DK,4,1990,2
BE,DK,3,1990,2
SE,DK,3,1990,1
TR,DK,2,1990,2
CH,DK,1,1990,2
LU,DE,12,1990,1
IE,DE,10,1990,2
ES,DE,8,1990,2
GB,DE,7,1990,2
BE,DE,6,1990,1
IT,DE,5,1990,2
DK,DE,4,1990,1
SE,DE,4,1990,2
AT,DE,3,1990,1
IS,DE,1,1990,2
IT,AT,12,1990,1
GB,AT,8,1990,2
YU,AT,8,1990,1
TR,AT,7,1990,2
IS,AT,6,1990,2
LU,AT,5,1990,2
FR,AT,3,1990,2
BE,AT,2,1990,2
FI,AT,2,1990,2
IE,AT,2,1990,2
SE,AT,2,1990,2
NL,AT,1,1990,2
DK,CH,12,1990,2
GR,CH,12,1990,2
PT,CH,8,1990,2
TR,CH,6,1990,2
YU,CH,5,1990,2
FI,CH,3,1990,2
LU,CH,2,1990,2
FR,CH,1,1990,1
ES,CH,1,1990,2
CY,CH,1,1990,2
DE,BE,8,1990,1
FR,BE,8,1990,1
NL,BE,7,1990,1
SE,BE,7,1990,2
LU,BE,4,1990,1
AT,BE,4,1990,2
CH,BE,4,1990,2
PT,BE,2,1990,2
IE,BE,1,1990,2
NO,BE,1,1990,2
FR,LU,12,1990,1
AT,LU,5,1990,2
CY,LU,5,1990,2
GR,LU,4,1990,2
DE,LU,3,1990,1
GB,LU,3,1990,2
PT,LU,3,1990,2
YU,LU,2,1990,2
IT,LU,1,1990,2
FI,CY,6,1990,2
GR,CY,6,1990,2
SE,CY,6,1990,2
BE,CY,5,1990,2
IL,CY,5,1990,2
IT,CY,4,1990,2
DK,CY,2,1990,2
NO,CY,2,1990,2
FR,NL,6,1990,2
GB,NL,4,1990,2
CH,NL,3,1990,2
TR,NL,3,1990,2
IL,NL,2,1990,2
IT,NL,2,1990,2
CY,NL,2,1990,2
GR,NL,1,1990,2
LU,NL,1,1990,2
PT,NL,1,1990,2
GB,SE,6,1990,2
NL,SE,6,1990,2
NO,SE,6,1990,1
DE,SE,2,1990,2
GR,SE,2,1990,2
ES,SE,2,1990,2
YU,TR,7,1990,2
DE,TR,5,1990,2
NO,TR,4,1990,2
NL,TR,3,1990,2
IS,TR,2,1990,2
FI,IL,5,1990,2
DE,IL,4,1990,2
NL,IL,4,1990,2
CH,IL,2,1990,2
YU,IL,1,1990,2
CY,GR,6,1990,2
NL,GR,5,1990,2
LU,PT,7,1990,2
GB,PT,2,1990,2
IL,NO,4,1990,2
IE,NO,3,1990,2
DK,NO,1,1990,1
IS,FI,5,1990,2
IL,FI,3,1990,2
FI,DK,12,1989,2
NL,DK,12,1989,2
SE,DK,12,1989,1
GB,DK,10,1989,2
IE,DK,10,1989,2
IS,DK,10,1989,2
NO,DK,10,1989,1
AT,DK,7,1989,2
FR,DK,6,1989,2
TR,DK,6,1989,2
IT,DK,5,1989,2
BE,DK,4,1989,2
LU,DK,3,1989,2
PT,DK,2,1989,2
IL,DK,1,1989,2
YU,DK,1,1989,2
DK,SE,12,1989,1
YU,SE,12,1989,2
AT,SE,12,1989,2
DE,SE,8,1989,2
GR,SE,8,1989,2
NO,SE,8,1989,1
PT,SE,8,1989,2
CY,SE,8,1989,2
BE,SE,6,1989,2
IL,SE,6,1989,2
LU,SE,6,1989,2
ES,SE,5,1989,2
GB,SE,4,1989,2
CH,SE,3,1989,2
FR,SE,2,1989,2
IS,SE,2,1989,2
DE,GB,12,1989,2
FR,GB,12,1989,2
LU,GB,12,1989,2
NO,GB,12,1989,2
PT,GB,12,1989,2
SE,GB,10,1989,2
ES,GB,10,1989,2
AT,GB,8,1989,2
IL,GB,7,1989,2
NL,GB,7,1989,2
FI,GB,6,1989,2
IT,GB,6,1989,2
YU,GB,6,1989,2
IE,GB,4,1989,1
GR,GB,2,1989,2
CY,GB,2,1989,2
DK,GB,1,1989,2
TR,GB,1,1989,2
GB,YU,12,1989,2
IE,YU,12,1989,2
IL,YU,12,1989,2
TR,YU,12,1989,2
BE,YU,10,1989,2
DK,YU,10,1989,2
AT,YU,10,1989,1
NL,YU,8,1989,2
SE,YU,8,1989,2
FI,YU,7,1989,2
NO,YU,7,1989,2
IS,YU,6,1989,2
LU,YU,5,1989,2
CH,YU,5,1989,2
CY,YU,5,1989,2
PT,YU,4,1989,2
FR,YU,3,1989,2
DE,YU,1,1989,2
BE,AT,12,1989,2
GR,AT,12,1989,2
IT,AT,12,1989,1
CY,AT,10,1989,2
IS,AT,8,1989,2
IL,AT,8,1989,2
CH,AT,8,1989,1
SE,AT,7,1989,2
DE,AT,5,1989,1
YU,AT,5,1989,1
DK,AT,4,1989,2
TR,AT,3,1989,2
ES,AT,2,1989,2
FI,AT,1,1989,2
DE,ES,10,1989,2
GR,ES,10,1989,2
LU,ES,10,1989,2
CH,ES,10,1989,2
FI,ES,8,1989,2
FR,ES,8,1989,1
IT,ES,8,1989,2
BE,ES,7,1989,2
GB,ES,7,1989,2
NO,ES,4,1989,2
CY,ES,4,1989,2
TR,ES,2,1989,2
FR,FI,10,1989,2
IL,FI,10,1989,2
YU,FI,10,1989,2
TR,FI,10,1989,2
IE,FI,8,1989,2
ES,FI,7,1989,2
NL,FI,6,1989,2
LU,FI,4,1989,2
SE,FI,4,1989,1
AT,FI,3,1989,2
CY,FI,3,1989,2
PT,FI,1,1989,2
LU,FR,8,1989,1
CY,FR,7,1989,2
IE,FR,6,1989,2
GR,FR,5,1989,2
IL,FR,5,1989,2
NO,FR,5,1989,2
AT,FR,5,1989,2
NL,FR,4,1989,2
DK,FR,3,1989,2
FI,FR,3,1989,2
IT,FR,3,1989,1
YU,FR,3,1989,2
DE,FR,2,1989,1
SE,FR,1,1989,2
CH,GR,12,1989,2
CY,GR,12,1989,2
PT,GR,10,1989,2
NO,GR,6,1989,2
GB,GR,5,1989,2
IS,GR,4,1989,2
ES,GR,4,1989,2
BE,GR,1,1989,2
FR,GR,1,1989,2
NL,GR,1,1989,2
ES,IT,12,1989,2
FI,IT,10,1989,2
YU,IT,8,1989,1
DE,IT,7,1989,2
PT,IT,7,1989,2
CY,IT,6,1989,2
GR,IT,4,1989,2
CH,IT,2,1989,1
IS,CY,12,1989,2
DK,CY,8,1989,2
GR,CY,7,1989,2
GB,CY,6,1989,2
PT,CY,6,1989,2
CH,CY,4,1989,2
IL,CY,3,1989,2
IT,CY,2,1989,2
AT,CY,2,1989,2
IE,CY,1,1989,2
IE,IL,7,1989,2
YU,IL,7,1989,2
CH,IL,7,1989,2
DK,IL,5,1989,2
FI,IL,5,1989,2
IS,IL,5,1989,2
SE,IL,5,1989,2
DE,IL,3,1989,2
NL,IL,3,1989,2
GB,IL,2,1989,2
IT,IL,1,1989,2
NL,CH,10,1989,2
GB,CH,8,1989,2
TR,CH,8,1989,2
IS,CH,7,1989,2
IL,CH,4,1989,2
IT,CH,4,1989,1
PT,CH,3,1989,2
DK,CH,2,1989,2
AT,CH,1,1989,1
DK,DE,7,1989,1
IT,DE,7,1989,2
SE,DE,6,1989,2
CH,DE,6,1989,1
BE,DE,5,1989,1
PT,DE,5,1989,2
GR,DE,3,1989,2
IS,DE,3,1989,2
IE,DE,2,1989,2
GB,DE,1,1989,2
CY,DE,1,1989,2
IT,NL,10,1989,2
FR,NL,7,1989,2
DE,NL,6,1989,1
ES,NL,6,1989,2
FI,NL,4,1989,2
AT,NL,4,1989,2
GB,NL,3,1989,2
IE,NL,3,1989,2
GR,NL,1,1989,2
LU,NL,1,1989,2
ES,PT,8,1989,1
LU,PT,7,1989,2
GR,PT,6,1989,2
AT,PT,6,1989,2
TR,PT,4,1989,2
SE,PT,3,1989,2
BE,PT,2,1989,2
FI,PT,2,1989,2
NO,PT,1,1989,2
BE,NO,8,1989,2
DK,NO,6,1989,1
TR,NO,5,1989,2
FR,NO,4,1989,2
IL,NO,2,1989,2
NL,NO,2,1989,2
SE,NO,2,1989,1
CH,NO,1,1989,2
TR,IE,7,1989,2
DE,IE,4,1989,2
BE,IE,3,1989,2
NO,IE,3,1989,2
YU,IE,2,1989,2
LU,IE,2,1989,2
IE,BE,5,1989,2
NL,BE,5,1989,1
NO,BE,2,1989,2
IS,BE,1,1989,2
FR,LU,5,1989,1
ES,LU,3,1989,2
YU,TR,4,1989,2
ES,TR,1,1989,2
DE,CH,12,1988,1
PT,CH,12,1988,2
SE,CH,12,1988,2
GR,CH,10,1988,2
GB,CH,10,1988,2
IE,CH,10,1988,2
NL,CH,10,1988,2
TR,CH,10,1988,2
NO,CH,8,1988,2
ES,CH,8,1988,2
IS,CH,7,1988,2
IT,CH,7,1988,1
YU,CH,6,1988,2
FI,CH,5,1988,2
BE,CH,4,1988,2
IL,CH,4,1988,2
FR,CH,1,1988,1
LU,CH,1,1988,2
BE,GB,12,1988,2
IT,GB,12,1988,2
TR,GB,12,1988,2
DK,GB,10,1988,2
DE,GB,10,1988,2
FI,GB,10,1988,2
IL,GB,10,1988,2
AT,GB,10,1988,2
ES,GB,10,1988,2
LU,GB,8,1988,2
IE,GB,7,1988,1
GR,GB,6,1988,2
NO,GB,5,1988,2
SE,GB,5,1988,2
CH,GB,5,1988,2
PT,GB,3,1988,2
IS,GB,1,1988,2
FR,DK,12,1988,2
NL,DK,12,1988,2
AT,DK,12,1988,2
IS,DK,10,1988,2
NO,DK,10,1988,1
BE,DK,7,1988,2
IL,DK,6,1988,2
PT,DK,6,1988,2
DE,DK,4,1988,1
FI,DK,4,1988,2
IE,DK,4,1988,2
SE,DK,3,1988,1
CH,DK,1,1988,2
ES,DK,1,1988,2
FI,LU,12,1988,2
IE,LU,12,1988,2
CH,LU,12,1988,2
SE,LU,10,1988,2
BE,LU,8,1988,1
GB,LU,7,1988,2
NO,LU,6,1988,2
NL,LU,5,1988,2
IS,LU,4,1988,2
PT,LU,4,1988,2
YU,LU,3,1988,2
DK,LU,2,1988,2
GR,LU,2,1988,2
IT,LU,2,1988,2
AT,LU,1,1988,2
GB,NO,12,1988,2
YU,NO,10,1988,2
IE,NO,8,1988,2
SE,NO,8,1988,1
FI,NO,7,1988,1
GR,NO,7,1988,2
NL,NO,7,1988,2
PT,NO,7,1988,2
DK,NO,5,1988,1
IS,NO,5,1988,2
IT,NO,4,1988,2
BE,NO,3,1988,2
AT,NO,3,1988,2
DE,NO,1,1988,2
IL,NO,1,1988,2
DK,YU,12,1988,2
IS,YU,12,1988,2
IL,YU,12,1988,2
GB,YU,8,1988,2
LU,YU,7,1988,2
TR,YU,7,1988,2
IT,YU,6,1988,1
SE,YU,6,1988,2
GR,YU,4,1988,1
AT,YU,4,1988,1
FR,YU,3,1988,2
IE,YU,3,1988,2
CH,YU,2,1988,2
FI,YU,1,1988,2
BE,IL,10,1988,2
FR,IL,10,1988,2
PT,IL,10,1988,2
CH,IL,10,1988,2
FI,IL,6,1988,2
IS,IL,6,1988,2
ES,IL,6,1988,2
DE,IL,5,1988,2
LU,IL,5,1988,2
GB,IL,4,1988,2
GR,IL,3,1988,2
IT,IL,3,1988,2
NL,IL,3,1988,2
AT,IL,2,1988,2
IE,IL,1,1988,2
YU,IL,1,1988,2
ES,IE,12,1988,2
DK,IE,7,1988,2
DE,IE,7,1988,2
NO,IE,7,1988,2
SE,IE,7,1988,2
NL,IE,6,1988,2
AT,IE,6,1988,2
BE,IE,5,1988,2
PT,IE,5,1988,2
FR,IE,4,1988,2
CH,IE,4,1988,2
GB,IE,3,1988,1
FI,IE,2,1988,2
YU,IE,2,1988,2
TR,IE,2,1988,2
GR,NL,12,1988,2
LU,NL,12,1988,2
IL,NL,7,1988,2
YU,NL,7,1988,2
CH,NL,7,1988,2
DE,NL,6,1988,1
GB,NL,6,1988,2
TR,NL,6,1988,2
IT,NL,5,1988,2
IE,NL,2,1988,2
YU,FR,12,1988,2
LU,FR,10,1988,1
TR,FR,8,1988,2
AT,FR,7,1988,2
GR,FR,5,1988,2
DK,FR,3,1988,2
DE,FR,3,1988,1
FI,FR,3,1988,2
CH,FR,3,1988,1
BE,FR,2,1988,1
NL,FR,2,1988,2
SE,FR,2,1988,2
ES,FR,2,1988,1
NO,FR,1,1988,2
PT,FR,1,1988,2
GR,ES,8,1988,2
IT,ES,8,1988,2
AT,ES,8,1988,2
BE,ES,6,1988,2
LU,ES,6,1988,2
CH,ES,6,1988,2
TR,ES,5,1988,2
YU,ES,4,1988,2
IS,ES,2,1988,2
IL,ES,2,1988,2
NO,ES,2,1988,2
DK,ES,1,1988,2
FI,IT,8,1988,2
FR,IT,8,1988,1
CH,IT,8,1988,1
ES,IT,7,1988,2
YU,IT,5,1988,1
AT,IT,5,1988,1
TR,IT,4,1988,2
NO,IT,3,1988,2
DE,IT,2,1988,2
LU,IT,2,1988,2
NO,SE,12,1988,1
IT,SE,10,1988,2
DK,SE,8,1988,1
NL,SE,8,1988,2
IE,SE,5,1988,2
IS,SE,3,1988,2
LU,SE,3,1988,2
GB,SE,2,1988,2
BE,SE,1,1988,2
IS,DE,8,1988,2
YU,DE,8,1988,2
DK,DE,6,1988,1
IE,DE,6,1988,2
GB,DE,5,1988,2
IL,DE,5,1988,2
NO,DE,4,1988,2
ES,DE,3,1988,2
PT,DE,2,1988,2
TR,DE,1,1988,2
DE,TR,8,1988,2
IL,TR,8,1988,2
FR,TR,6,1988,2
ES,TR,5,1988,2
LU,TR,4,1988,2
SE,TR,4,1988,2
GB,TR,1,1988,2
NL,TR,1,1988,2
PT,IS,8,1988,2
DK,IS,4,1988,2
NL,IS,4,1988,2
FR,IS,2,1988,2
IT,IS,1,1988,2
SE,IS,1,1988,2
FR,GR,7,1988,2
TR,GR,3,1988,1
FR,BE,5,1988,1
ES,PT,4,1988,1
GR,PT,1,1988,2
IL,FI,3,1988,2
BE,IE,12,1987,2
FI,IE,12,1987,2
GB,IE,12,1987,1
IT,IE,12,1987,2
NL,IE,12,1987,2
AT,IE,12,1987,2
SE,IE,12,1987,2
CH,IE,12,1987,2
LU,IE,10,1987,2
ES,IE,10,1987,2
TR,IE,10,1987,2
NO,IE,8,1987,2
PT,IE,8,1987,2
CY,IE,8,1987,2
DE,IE,6,1987,2
YU,IE,6,1987,2
DK,IE,5,1987,2
IL,IE,4,1987,2
FR,IE,1,1987,2
DK,DE,12,1987,1
IS,DE,12,1987,2
BE,DE,10,1987,1
FI,DE,10,1987,2
GB,DE,10,1987,2
NL,DE,10,1987,1
AT,DE,10,1987,1
IL,DE,8,1987,2
IE,DE,7,1987,2
YU,DE,7,1987,2
SE,DE,7,1987,2
FR,DE,6,1987,1
LU,DE,6,1987,1
TR,DE,6,1987,2
CY,DE,6,1987,2
PT,DE,5,1987,2
IT,DE,4,1987,2
NO,DE,3,1987,2
CH,DE,1,1987,1
ES,DE,1,1987,2
DE,IT,12,1987,2
IE,IT,12,1987,2
YU,IT,12,1987,1
PT,IT,12,1987,2
ES,IT,12,1987,2
TR,IT,8,1987,2
CH,IT,7,1987,1
AT,IT,6,1987,1
BE,IT,5,1987,2
FI,IT,4,1987,2
LU,IT,4,1987,2
IS,IT,3,1987,2
IL,IT,3,1987,2
GB,IT,1,1987,2
SE,IT,1,1987,2
CY,IT,1,1987,2
NO,YU,12,1987,2
TR,YU,12,1987,2
IS,YU,10,1987,2
CY,YU,10,1987,2
BE,YU,8,1987,2
DK,YU,8,1987,2
AT,YU,8,1987,1
IL,YU,7,1987,2
PT,YU,6,1987,2
ES,YU,6,1987,2
FR,YU,2,1987,2
GR,YU,2,1987,1
IE,YU,1,1987,2
FI,DK,8,1987,2
FR,DK,8,1987,2
GR,DK,8,1987,2
SE,DK,8,1987,1
GB,DK,7,1987,2
IS,DK,7,1987,2
NO,DK,7,1987,1
AT,DK,7,1987,2
IL,DK,6,1987,2
NL,DK,6,1987,2
IE,DK,4,1987,2
CH,DK,3,1987,2
IT,DK,2,1987,2
PT,DK,1,1987,2
TR,DK,1,1987,2
FR,NL,12,1987,2
IT,NL,10,1987,2
CH,NL,10,1987,2
YU,NL,8,1987,2
LU,NL,8,1987,2
TR,NL,7,1987,2
IE,NL,6,1987,2
IL,NL,5,1987,2
ES,NL,5,1987,2
GR,NL,3,1987,2
GB,NL,3,1987,2
DK,NL,2,1987,2
FI,NL,2,1987,2
AT,NL,2,1987,2
GR,CY,12,1987,2
DK,CY,10,1987,2
YU,CY,10,1987,2
IE,CY,8,1987,2
FI,CY,6,1987,2
GB,CY,6,1987,2
IS,CY,6,1987,2
NO,CY,6,1987,2
FR,CY,5,1987,2
CH,CY,4,1987,2
DE,CY,3,1987,2
NL,CY,2,1987,2
SE,CY,2,1987,2
FR,IL,10,1987,2
PT,IL,10,1987,2
DE,IL,8,1987,2
CH,IL,8,1987,2
FI,IL,7,1987,2
BE,IL,6,1987,2
IE,IL,5,1987,2
IS,IL,5,1987,2
GB,IL,4,1987,2
SE,IL,4,1987,2
NL,IL,3,1987,2
NO,IL,2,1987,2
